throttle,steer,accel,v,w
0.0,0.0,-0.0230293968655629,0.0002058219647751,0.0030717481921874
0.0,0.0,-0.0225613426091945,-0.0002415104220345,-0.0056123232884366
0.0,0.0,0.004706053728281,-0.0001042905810001,0.0003834810847623
0.0,0.0,0.0039363269711295,-2.733565335759955e-05,-0.0007862342102862
0.0,0.0,-0.214858631871451,-0.0021444246450955,-0.0069406284067171
0.0,0.0,0.0864304597655599,0.0004590241214897,0.0007723862495055
0.0,0.0,0.0450684618727966,0.0013469615373272,0.0004527473631351
0.0,0.0,-0.1379639490870954,-0.0014086262489453,-0.0007309090161372
0.0,0.0,0.4282602042103787,0.0029618177437192,0.0119325597368259
0.0,0.0,-0.2044262361985965,-0.001111862713126,-0.0052066547895014
0.0,0.0,0.1177600609110484,0.0012506798452805,-0.0002629798691178
0.0,0.0,-0.0691182592974793,-0.00080722976753,0.0012645300961663
0.0,0.0,0.126511694725028,0.0004797700132096,-0.0005983577097317
0.0,0.0,-0.0106138847516448,0.0002687190732211,0.0042655878187086
0.0,0.0,-0.0006597877946531,0.0002495431894379,-0.0005915911492211
0.0,0.0,-0.0917415786943563,-0.0006559371713516,-0.0041186215143979
0.0,0.0,0.0242433799961994,7.693678131395986e-05,0.0035025774112478
0.0,0.0,0.0156225577930504,0.0003859141919512,-0.005403207452851
0.0,0.0,-0.0451145961062708,-0.0005154623219027,-0.000844082150516
0.0,0.0,0.052865187158145,0.0005401407732231,0.0033713371727621
0.0,0.0,-0.073814403843181,-0.0009406442175388,0.0005787451458475
0.0,0.0,0.1050677354709418,0.0011562652909332,-0.001325634478726
0.0,0.0,-0.1901404812274787,-0.0007960198416056,-0.0077348340040578
0.0,0.0,0.0173841917408597,-0.0002748447262651,-0.0005921466212654
0.0,0.0,0.0076005798782255,-7.278454595094827e-05,0.0023288190013537
0.0,0.0,-0.0193914739726027,-0.0003399342701492,-0.001898367125706
0.0,0.0,0.0600036215947528,0.0008390054547712,-0.0024925541429115
0.0,0.0,-0.0748822395201028,-0.000662346278957,0.0004172425258358
0.0,0.0,0.0765383941605839,0.000856669766339,0.0024767913541007
0.0,0.0,-0.0878979589065152,-0.0009374559013762,0.0011589473292322
0.0,0.0,0.0826132243945141,0.000686485394177,-0.0011796918925394
0.0,0.0,-0.057682965797656,-0.0004658708538671,-0.0019356950014045
0.0,0.0,0.0463370917427923,0.0004617382045789,-0.0015206009572767
0.0,0.0,-0.0366692046611336,-0.0002689700317868,0.0014897162196948
0.0,0.0,0.0140348134515643,1.027476595438912e-05,-0.0022166279846495
0.0,0.0,0.0158893959985793,0.000335084619967,0.0068438396598599
0.0,0.0,-0.0155272243518551,2.9974944644283943e-05,-0.0049456388853078
0.0,0.0,-0.0315308519879719,-0.0006030551553557,0.0012033383246259
0.0,0.0,0.0450505251097956,0.000298245242699,-0.0025502677104841
0.0,0.0,0.0284444173706127,0.000871493555924,0.0014390794860246
0.0,0.0,-0.0608896092154803,-0.0003618306516742,0.0009598538840665
0.0,0.0,-0.0172406862116907,-0.0007049950587773,-0.0004727167028456
0.0,0.0,0.0329360330283525,-4.614091375970781e-05,-0.0015028633040552
0.0,0.0,0.0149169703507877,0.0002506718041081,0.0016380863349576
0.0,0.0,-0.0453508310163731,-0.0006599994946386,-0.0054376116706293
0.0,0.0,0.0864545854155431,0.0010612631200933,0.0071891245172276
0.0,0.0,-0.0891105621732591,-0.0007204814248449,0.0010738206488573
0.0,0.0,0.0611530537445769,0.0005057298234923,-0.002012257744794
0.0,0.0,-0.0442309883999616,-0.0003761684459584,0.0010466467889943
0.0,0.0,-0.0165084200777921,-0.0007143009831525,-0.0024133069645164
0.0,0.0,0.1044398406374502,0.001332632164306,0.0062069893119274
0.0,0.0,-0.1123080348092187,-0.000904644249282,-0.002921890450033
0.0,0.0,0.0661044796015351,0.0004071252258455,-0.0023545233755238
0.0,0.0,-0.0618643625550136,-0.00082881961109,0.001321389062875
0.0,0.0,0.0781340224729766,0.0007448800131,0.0016852934198583
0.0,0.0,-0.0521012882959282,-0.0002927012403216,-0.0021689166256936
0.0,0.0,0.0040067385515553,-0.0002158744013652,-0.002688676393088
0.0,0.0,0.0125553905838402,2.935379667672234e-05,0.0062573205545798
0.0,0.0,0.0260341634835752,0.0005529401965484,-0.0015651996189965
0.0,0.0,-0.0356855103654883,-0.0001617064107256,0.0016285648466483
0.0,0.0,0.0203638334103046,0.0002454059436697,-0.0080774441776461
0.0,0.0,-0.0861088909047505,-0.0014702186753549,-0.0020250286643122
0.0,0.0,0.1463962954374305,0.0014532724924734,0.0048489346669715
0.0,0.0,-0.1095418913826412,-0.0007379415431542,0.0034007164206818
0.0,0.0,0.0846820916616192,0.0009579789695502,0.0025813180127118
0.0,0.0,-0.0700209346418478,-0.0004464886684955,-0.0051783765158092
0.0,0.0,0.0005009499922366,-0.0004317793828797,0.0027723746473799
0.0,0.0,0.0796691279208677,0.0011560747040785,0.0004856801460167
0.0,0.0,-0.162840975609756,-0.0021081384721906,-0.0047085876264839
0.0,0.0,0.2029237210515706,0.0019712116062919,0.0073792681928345
0.0,0.0,-0.1492991461812274,-0.0010079780617267,-0.0011390582836973
0.0,0.0,0.0496468227360769,-1.4839052606760204e-05,-0.003134084301645
0.0,0.0,0.0477501552327305,0.0009480514504683,-0.0006144560900286
0.0,0.0,-0.1190849902963797,-0.0014174877440156,-0.0007853134175339
0.0,0.0,0.1473866775034064,0.0015234957645132,0.003182581331077
0.0,0.0,-0.152780736820873,-0.0015419277811603,-0.0023782674713212
0.0,0.0,0.1161788297683448,0.000798133506201,-0.0028201532445752
0.0,0.0,-0.0585335489873327,-0.0003721641161265,0.0012114935549021
0.0,0.0,-0.0044862598195928,-0.0004657226220225,0.0012470099940919
0.0,0.0,0.0387262468223895,0.0003030348655588,-0.003889069409142
0.0,0.0,-0.0,0.000299597843564,0.0036213051994679
0.0,0.0,-0.0714955107838727,-0.0011450528552763,-0.0030391205903108
0.0,0.0,0.133121860713031,0.0014722859933773,0.0059051854809223
0.0,0.0,-0.091149627171716,-0.0003870281481597,0.0020210859092671
0.0,0.0,0.0065245844202464,-0.0002569634943776,-0.0046950472212175
0.0,0.0,0.0045280733152604,-0.0001716980167747,-0.0036406272054818
0.0,0.0,0.0270655229855526,0.0003687130603363,0.00455277368832
0.0,0.0,-0.0074433078970718,0.0002182707461755,-0.0029315117748227
0.0,0.0,-0.0582985135905721,-0.0009539646307768,-0.0021665257965582
0.0,0.0,0.1010039686823093,0.0010372448422443,0.00372608690244
0.0,0.0,-0.1092994206251826,-0.0011951628696253,-0.0028714856273839
0.0,0.0,0.096180958019898,0.0006931631132178,0.0036018311242455
0.0,0.0,-0.0416315557096901,-0.0001372767979609,0.0016436779584491
0.0,0.0,-0.0034859574468085,-0.0002062079152636,0.0008130641549012
0.0,0.0,-0.0104923801922641,-0.0004152525865582,-0.0028821595096901
0.0,0.0,0.0584540651801029,0.0007510754018397,0.006239923909052
0.0,0.0,-0.0759190995289069,-0.0007566817263142,-0.0021796102404511
0.0,0.0,0.0643321105760656,0.0005317143278485,-0.0023093855273898
0.0,0.0,-0.0767829082163753,-0.0009980122736479,-0.0015315965798688
0.0,0.0,0.1012209129899764,0.0010213902569348,0.0020513790242033
0.0,0.0,-0.0776823753966662,-0.0005452979938052,-0.00317413430203
0.0,0.0,0.0309454325630102,7.13558091930002e-05,0.0039160343076584
0.0,0.0,-0.0070233659861016,-6.931161742545602e-05,-0.0039684461270894
0.0,0.0,-0.0302830665072733,-0.0006827189582123,0.0004188714812816
0.0,0.0,0.1112401275909444,0.001534469962872,0.000270777890711
0.0,0.0,-0.1118614235027979,-0.0007080108224993,-0.0010081031609276
0.0,0.0,0.0624189834739507,0.0005281605947399,0.0022806499475039
0.0,0.0,-0.0542381910286982,-0.0005647980673017,0.0049436718690692
0.0,0.0,0.0851167683327165,0.0011387467486341,-0.0022021196902497
0.0,0.0,-0.1021372612372897,-0.000907828985451,-0.0009131727567308
0.0,0.0,0.0810744965337851,0.0007099768902515,0.0009487460086064
0.0,0.0,-0.063773220866669,-0.0005461470493381,-0.0098709880849928
0.0,0.0,0.0124232974740533,-0.000294373232141,0.0075817592937393
0.0,0.0,0.0432381741465285,0.0005681071873061,-0.0022561464727873
0.0,0.0,-0.0153376535258451,0.000259238618386,0.0002175644930104
0.0,0.0,-0.0077432890258781,2.975461545605398e-05,-0.0002918304529327
0.0,0.0,-0.2480969739875643,-0.0025132813314478,0.0072596371048664
0.0,0.0,0.1859476621051746,0.0011805038994161,0.0001701215174454
0.0,0.0,-0.095858907768152,-0.0007255710343952,-0.0063056800650555
0.0,0.0,0.029899988910891,0.0001788693954547,0.0006518917591131
0.0,0.0,0.019637904846513,0.0005663974794812,0.0085459538621064
0.0,0.0,-0.09929650876175,-0.0004489560356936,-0.0048969181421989
0.0,0.0,0.0126387553426851,-6.839361337869986e-05,0.0036232080304909
0.0,0.0,-0.0070363265550669,-0.0002087904590896,-0.0117589329247038
0.0,0.0,-0.0040227826066106,-0.0002912281979267,0.0061521734738188
0.0,0.0,0.0201328163341762,0.0001219915626783,-0.0024553558872128
0.0,0.0,0.0102570282695881,0.0002184641201452,0.0009129785210489
0.0,0.0,-0.0233688120725013,-0.0002545973541114,0.002841581298249
0.0,0.0,0.0107351853214531,6.229292778847793e-05,-0.0014248478071407
0.0,0.0,0.0969529653740919,0.0010428642338223,-0.0027169307182805
0.0,0.0,-0.0890707825863738,-0.0007734631617335,0.0016695492129377
0.0,0.0,0.0253193606026947,-2.520038449989057e-05,-0.0039805907303883
0.0,0.0,0.0415386636120656,0.0008058972935513,0.0046143449685453
0.0,0.0,-0.074608732775182,-0.0006903519801662,-0.0065106916194731
0.0,0.0,0.0822294572753789,0.0009491766394288,0.0063983423679831
0.0,0.0,-0.0030251747848247,0.0008851953489114,0.0027209518103689
0.0,0.0,-0.3213358550824968,-0.002435819076929,-0.0024210538332663
0.0,0.0,0.0939684611520829,0.0003770097233893,-0.0027009780166797
0.0,0.0,-0.0860987685845485,-0.0013572027817852,-0.0009585453170707
0.0,0.0,0.1503480410773106,0.0016031396112302,0.0019313417303028
0.0,0.0,-0.1531816115042228,-0.0014352529743744,-0.0034968728838258
0.0,0.0,0.0757202489429426,8.399861325724473e-05,-0.0017387947779295
0.0,0.0,0.0274238543016441,0.0006302460279084,0.0061857871212604
0.0,0.0,-0.0506982819119653,-0.0003768237143187,0.0035511320358528
0.0,0.0,0.0821972991270265,0.001277269404189,0.0067564211308855
0.0,0.0,-0.1160938236457097,-0.0010290412475642,-0.0081495233016474
0.0,0.0,0.1127341575894751,0.0012499824610985,0.0028064750737441
0.0,0.0,-0.1144476066923574,-0.0010328464975692,-0.0127872159013128
0.0,0.0,0.0930861804673684,0.0008379664129112,0.0129520745788094
0.0,0.0,-0.0647091091311367,-0.0004504027638779,-0.0072921563416836
0.0,0.0,-0.0195302851139022,-0.0008443265894037,0.0065909602519749
0.0,0.0,0.0573217060620105,0.0003037317163404,-0.0063949727922251
0.0,0.0,-0.0004948972873476,0.0002941283038578,0.0001602188905486
0.0,0.0,-0.0547314483175255,-0.0007904067292953,-0.0019861280530252
0.0,0.0,0.0967710168248183,0.0011578663388031,0.0015400370316752
0.0,0.0,-0.0813476297402785,-0.000454633913944,0.0007831980471664
0.0,0.0,0.0276825171300685,9.872515159131528e-05,0.0007625095785348
0.0,0.0,0.0166512541597094,0.0004360643627726,0.0073461047623479
0.0,0.0,-0.0331418659834544,-0.0002274927887493,-0.0049590676119974
0.0,0.0,0.0156041840481962,7.911796076002055e-05,-0.0023991680839837
0.0,0.0,-0.0606787245184662,-0.0011285599977238,-0.0014534174436062
0.0,0.0,0.1433477203501618,0.0017215210586041,0.0079127614266579
0.0,0.0,-0.1857543650588539,-0.0020478798004163,-0.006353606124684
0.0,0.0,0.154520631690107,0.001020016131966,-0.0032596422361632
0.0,0.0,-0.0294004913864797,0.0004254183799689,0.0118118700394557
0.0,0.0,-0.0328656476985361,-0.0002346382322774,-0.0103799499050166
0.0,0.0,0.0065299759284319,-0.0001003138773171,0.0015782985091783
0.0,0.0,-0.0020012663271026,-0.0001364051350384,0.0046362719396091
0.0,0.0,0.0445212718555446,0.0007539712570875,-0.0049045568973516
0.0,0.0,-0.0805627432773208,-0.0008729461076266,0.0005174900270265
0.0,0.0,0.1279808295647945,0.0016336253397609,0.0113457674898166
0.0,0.0,-0.1573640797208813,-0.0015069019708424,-0.0171355488326357
0.0,0.0,0.1295922804515745,0.0010940486445186,0.0107101888205261
0.0,0.0,-0.0885907956623833,-0.0006910494180537,-0.0033048119373952
0.0,0.0,0.061822446539161,0.00055189693132,-0.0024235074453977
0.0,0.0,-0.1061570220386332,-0.001564590698429,-0.0027393986184657
0.0,0.0,0.1616544699653007,0.0016453376978715,0.006743874788322
0.0,0.0,-0.1304303866436493,-0.0009815584722388,0.0015579681908121
0.0,0.0,0.0770068053855569,0.0005444913068382,-0.0037587990952295
0.0,0.0,-0.0414476654919516,-0.0002881507731021,0.0008924972229763
0.0,0.0,-0.0025246815785038,-0.0003354195105899,-0.0037228155129732
0.0,0.0,0.0840855387197538,0.0013874568258761,0.0053288812469966
0.0,0.0,-0.131944043968759,-0.001224425842255,-0.0025016666417535
0.0,0.0,0.1070290064558614,0.0009454077420104,-0.0002777089245002
0.0,0.0,-0.1222083772416399,-0.0014416866651888,-0.00085205473979
0.0,0.0,0.1243703695302901,0.0010719458558698,-0.0025265951820592
0.0,0.0,-0.0825896724148218,-0.0005762826571719,0.0036056292283436
0.0,0.0,0.0004969672267115,-0.0005695621656146,-0.0043851426124479
0.0,0.0,0.0524837830107731,0.0004818526382823,0.0010167079484216
0.0,0.0,-0.0254104760635397,-1.790462102579327e-05,0.0005265882932878
0.0,0.0,0.008483523658818,0.0001568363979359,-0.0006061629841615
0.0,0.0,-0.0155597415154851,-0.0001578782073026,0.0041333587511112
0.0,0.0,0.0409331882936814,0.0006614298338383,-0.0015422507509252
0.0,0.0,-0.0790273956855122,-0.000917127936674,-0.0027653445422289
0.0,0.0,0.0526399866129591,0.0001338836291357,-0.0013650642225179
0.0,0.0,0.0297485950706306,0.0007363444309046,0.0108615238207147
0.0,0.0,-0.098337094214399,-0.0012160348790042,-0.0096982768252846
0.0,0.0,0.0803772650705025,0.0004069705133613,0.0041900385491313
0.0,0.0,-0.0412241313676135,-0.00041229421678,-0.0089698029809604
0.0,0.0,0.0094696424454874,-0.0002245756616937,0.0028823679422765
0.0,0.0,0.0562292980944173,0.0008965361622226,0.0040887294745256
0.0,0.0,-0.1104707061503417,-0.0013268864527265,-0.0052519029236702
0.0,0.0,0.0997378887747054,0.0006678363756717,0.0087237265801673
0.0,0.0,-0.0767526027987082,-0.0008577461405915,-0.0065763914219155
0.0,0.0,0.1083631736355843,0.0013106416335503,0.0102584390781935
0.0,0.0,-0.0774553037549126,-0.0002527424005747,-0.0012551360514867
0.0,0.0,-0.0,-0.0002556304087998,-0.0013074378610578
0.0,0.0,0.0299500440339894,0.0003404260662806,1.937540708660653e-05
0.0,0.0,0.0025802368429147,0.00042232178593,-0.0002443160705967
0.0,0.0,-0.2958347779917755,-0.0022914109317126,-0.0007396133292303
0.0,0.0,0.114859990871748,-1.421748745593089e-05,-0.0050366024408509
0.0,0.0,0.0510841220778299,0.0010127334077634,0.0037682300028294
0.0,0.0,-0.0752590674373795,-0.0004784275388665,-0.0004823026202944
0.0,0.0,0.0646294608073774,0.0008303163986712,0.0037943532096746
0.0,0.0,-0.0976747492118085,-0.0011178242545728,-0.0034501459653095
0.0,0.0,0.07792297443104,0.0004416383142288,0.001325455894547
0.0,0.0,-0.0577926834309335,-0.0007189299893712,-0.0044676244173491
0.0,0.0,0.0681844612494581,0.0006335510431143,0.007799356902649
0.0,0.0,-0.059032427480916,-0.0005506944269989,-0.0075608515529689
0.0,0.0,0.0425878704621743,0.0003001723189672,0.0037171704987908
0.0,0.0,-0.0024721237268955,0.0002471886673634,0.0001548713528574
0.0,0.0,-0.0387937807712374,-0.0005296338959353,-0.0025550179375692
0.0,0.0,0.074811631315079,0.0009496718758806,5.1130638996034335e-05
0.0,0.0,-0.0967846511068913,-0.0009679626757346,0.0053494488380948
0.0,0.0,0.0638507907811043,0.0003191800952084,-0.0053999885407612
0.0,0.0,-0.0060327274034831,0.0002014504304256,0.0034543671615006
0.0,0.0,-0.0278242304776345,-0.0003545029163544,-0.0038070982710258
0.0,0.0,0.0405619312782062,0.0004550887813042,-0.0007996983358828
0.0,0.0,-0.0412315444464424,-0.0003663583722269,0.0026026364847
0.0,0.0,0.005011056020836,-0.0002679999225219,-0.0046241180467775
0.0,0.0,0.0043404433901435,-0.0001357659906074,-8.736316367013622e-05
0.0,0.0,0.1006330064614215,0.0008766964977613,0.010828475940663
0.0,0.0,-0.013029368316666,0.0006132025421866,-0.0002371782051195
0.0,0.0,-0.0436493795380327,-0.0002563187799046,0.0020293738999105
0.0,0.0,0.0046425780743505,-0.0001117692913032,-0.00095201995785
0.0,0.0,0.0830675606221621,0.0007088502512044,-0.0088705981117193
0.0,0.0,-0.0984918751266494,-0.001258020833801,0.0008248334010901
0.0,0.0,0.1011284870403857,0.0007805884518473,0.000281223166923
0.0,0.0,-0.0281426084039251,0.0002174127576318,0.0027774992872506
0.0,0.0,-0.0333200972266685,-0.0004511479488404,-0.0020131357106476
0.0,0.0,0.0490070572525454,0.0005264384649274,0.0018895231039134
0.0,0.0,-0.0754056867997761,-0.0009850495940963,-0.0025894134727866
0.0,0.0,0.0925609301884106,0.0008754205157504,-0.0018470290188895
0.0,0.0,-0.0486396543260867,-0.0005803039775038,0.0009780196238739
0.0,0.0,0.0804799294456958,0.0010334597970754,0.0014053333221564
0.0,0.0,-0.0952032398724121,-0.0008689468777576,-0.0008582135860017
0.0,0.0,0.0780149545725527,0.0006888548539542,0.0002438122705314
0.0,0.0,-0.0460957059008236,-0.0002203259345117,0.0023380109638439
0.0,0.0,0.0098633806791458,-1.837904597806828e-05,0.0012748492608095
0.0,0.0,-0.0195854712643678,-0.0004122500893468,-0.0028242166212135
0.0,0.0,0.1598819355621919,0.0011600819541759,0.002165648542723
0.0,0.0,-0.0628632768005048,-0.0007437804540662,-0.0059144895123154
0.0,0.0,-0.0176591651629977,-0.0010903354326848,0.0058295518709874
0.0,0.0,0.1079298353121409,0.001057025341537,-0.0002113936366615
0.0,0.0,-0.0910820604953068,-0.0007684953986806,0.0008917034371348
0.0,0.0,0.0648044382695348,0.000524104196572,-0.0035117498864066
0.0,0.0,-0.0259814414028065,1.864384098880857e-06,0.0073194676026922
0.0,0.0,0.019472627017761,0.0003914882795245,-0.0014118489530384
0.0,0.0,-0.0218481781481963,-5.126518673894582e-05,-0.0026772834576922
0.0,0.0,0.0035198081856762,2.1182117343193435e-05,0.0053723884305465
0.0,0.0,0.0267674071973054,0.0005600942202012,-0.0054237151226389
0.0,0.0,-0.0658799043301324,-0.0007618223050269,0.0034994158799122
0.0,0.0,0.0855133337307596,0.0009529971754833,-0.0049127395498279
0.0,0.0,-0.0765292665823932,-0.0005817847062866,0.0056878108933403
0.0,0.0,0.0660047839771101,0.0007343831482237,0.0038095491284117
0.0,0.0,-0.0371257261787995,-3.866171884481674e-06,-0.0077170159910334
0.0,0.0,0.0030349156425995,5.797081104749377e-05,0.0010964104479614
0.0,0.0,0.0370216311639402,0.0008056886187981,0.0026978752060816
0.0,0.0,-0.0522568699679121,-0.0002568849293246,-0.0024437462466155
0.0,0.0,-0.0388100134589502,-0.0010246719274372,-0.0039138885043614
0.0,0.0,0.107859003580956,0.0011135307363129,0.0079457485874073
0.0,0.0,-0.11998724119435,-0.0012848328376263,-0.0076664710006034
0.0,0.0,0.1166891332915033,0.0010677939079831,0.0066752485981103
0.0,0.0,-0.05857613850062,-9.22081761944767e-05,-0.0016623011298585
0.0,0.0,-0.0169000895925671,-0.0004275092587667,-0.0066899089980838
0.0,0.0,0.0577065443705572,0.0007086665925151,0.003967563581628
0.0,0.0,-0.0497905245788767,-0.0002920590896331,0.0046445080142599
0.0,0.0,0.0350204897598912,0.0004065506270863,-0.0007770893680036
0.0,0.0,-0.0789398489577129,-0.0011773124224836,-0.0040204458201047
0.0,0.0,0.1018725834910883,0.000860061889724,-0.002615051497467
0.0,0.0,-0.0295977629202597,0.0002746531852444,0.0015068889977693
0.0,0.0,-0.0124590195099926,2.2340478081185808e-05,0.0032659632899803
0.0,0.0,0.0231276727041703,0.000479148505155,0.0040157221142415
0.0,0.0,-0.0573817152238308,-0.0006722727876739,-0.0041767505839335
0.0,0.0,0.0405024527604582,0.0001350368294701,0.0014153876634088
0.0,0.0,-0.0257882125923736,-0.0003814275488603,-0.0061831807917876
0.0,0.0,-0.0019891887790187,-0.0004192840072759,0.0042628316028957
0.0,0.0,0.0548835934526075,0.0006802014903111,0.0002855558503824
0.0,0.0,-0.0302270394926491,7.531559257412843e-05,-0.0035115521530716
0.0,0.0,-0.0140507653470203,-0.0002082681699833,0.0013744198868231
0.0,0.0,0.02480603723593,0.0002881748837247,0.0074666746094293
0.0,0.0,-0.0898355265673592,-0.0014799322607294,-0.0129915131949255
0.0,0.0,0.1813763795975755,0.0021814446646525,0.0104029760507198
0.0,0.0,-0.1991279044843471,-0.0018602200808862,-0.0058735316756639
0.0,0.0,0.160255100859082,0.0013552624201215,0.0060259875270394
0.0,0.0,-0.1378068757413294,-0.0014176400227233,0.0025673161745486
0.0,0.0,0.0624688977417206,-0.000187612228079,-0.0083367126782969
0.0,0.0,0.0678129127294937,0.0011587333405729,0.009113996715008
0.0,0.0,-0.1300090625337898,-0.0014206484680906,-0.014496699882644
0.0,0.0,0.1247582781128645,0.0011038835430236,0.0085418608018674
0.0,0.0,-0.1171425494127757,-0.001240602729322,-0.0048195966622088
0.0,0.0,0.1054227266355704,0.0008355006658004,-0.0001072032699163
0.0,0.0,-0.0558298507533012,-0.0002983512895308,0.0047588094123329
0.0,0.0,0.0101191922603681,-9.983389496335134e-05,-0.0042386170054999
0.0,0.0,0.0209508185959111,0.0003234067891582,0.0016417324246259
0.0,0.0,-0.0245841333030299,-0.0001679949328165,0.0021751846315392
0.0,0.0,0.0169994082656844,0.0001740723510836,-0.0017534650814758
0.0,0.0,0.0371791514005436,0.0009232517734164,0.002274893557094
0.0,0.0,-0.1148484180081079,-0.0013863705352274,-0.0015735110784181
0.0,0.0,0.1110135792474071,0.0008213783274524,0.0022395636967219
0.0,0.0,-0.032484928209711,0.0001715323520636,-0.0016210875870683
0.0,0.0,-0.0291344365800788,-0.0004055502880885,-0.0055110469689016
0.0,0.0,0.0445981144112851,0.0004935137822932,0.0053965107223115
0.0,0.0,-0.0601686802295253,-0.0007116535899053,-0.0003400542269781
0.0,0.0,0.0400907184321161,0.0005202858941136,0.0008835275483762
0.0,0.0,-0.1650744952228062,-0.0009989121997256,-0.0099839591820874
0.0,0.0,0.0606011125291978,0.000201593305308,0.0069084366343449
0.0,0.0,0.0073267023971161,0.0004194330252619,-0.0033450455495567
0.0,0.0,-0.3097465735318328,-0.0027243477606967,0.0089365391068272
0.0,0.0,0.1467051052321598,0.0001886552794987,-0.0017540416654145
0.0,0.0,0.0231287816924201,0.0006472961897049,0.0008785821009814
0.0,0.0,-0.0479668807776613,-0.0003103053175088,2.575913329759076e-05
0.0,0.0,0.0719700403951335,0.0011325751036771,0.0001605511837501
0.0,0.0,-0.1157324605137963,-0.0011830860462211,0.0011410599273572
0.0,0.0,0.0712517578774759,0.0002558663072438,-0.0004705307449494
0.0,0.0,-0.0319725881988613,-0.0003882074288537,-0.0033479802740167
0.0,0.0,0.0926226487615637,0.0014663965277528,0.0072231569392559
0.0,0.0,-0.1283647003756556,-0.0010806945240659,-0.0068607445833296
0.0,0.0,0.0299002257443623,-0.0004851786042641,0.0024623576644227
0.0,0.0,0.0669984665267976,0.0008515878336571,0.0007307194605232
0.0,0.0,-0.0865176158056015,-0.0008743488251028,-0.0019871377510903
0.0,0.0,0.1042978025526498,0.0012328605414041,0.0055092444696662
0.0,0.0,-0.118217426868321,-0.0011153885680893,-0.0042477412201178
0.0,0.0,0.0940167633203476,0.0007509324369793,-0.0008716743761534
0.0,0.0,-0.0639802307178949,-0.0005334899255822,-0.0010755725922377
0.0,0.0,0.0361742516949761,0.0001888397853002,0.0022770866792531
0.0,0.0,-0.0643405256023021,-0.0011039114469391,-0.0055853371402342
0.0,0.0,0.1029082797018023,0.0009779480650029,0.0071252153916321
0.0,0.0,-0.0625462874594388,-0.0002747872284013,-0.0041213911955964
0.0,0.0,0.0065107169126426,-0.0001471027595967,-0.0023357819851023
0.0,0.0,0.0136203268987912,0.0001253942089724,0.0009611090963862
0.0,0.0,0.0094706552896156,0.0003113468538312,0.0038602464027528
0.0,0.0,-0.0065076863952641,0.0001858782241554,-0.0075885217118699
0.0,0.0,-0.0435239083969465,-0.0006813196762793,0.0025030323320951
0.0,0.0,0.093075134153722,0.0011935304059408,0.0037315889447867
0.0,0.0,-0.1158980147850427,-0.0011138847471411,0.0006878765831394
0.0,0.0,0.1050928077124994,0.0009910333675195,0.0016248623303037
0.0,0.0,-0.0512812562031021,-3.389842375651133e-05,-0.0016379394934372
0.0,0.0,-0.025279432744806,-0.0005486857788045,-0.0052441155120331
0.0,0.0,0.0522598349087685,0.0004878496618782,0.0034076599048297
0.0,0.0,-0.0429982263595121,-0.0003811182518735,0.0038248526632362
